0 10 675  1 0 0 0 0 1 0 0 0 0
1 10 1923  0 0 0 1 1 0 1 1 1 0
2 10 1594  1 1 1 1 1 0 0 0 1 1
3 10 2605  1 1 1 1 1 1 1 0 1 1
4 10 2630  1 1 1 0 0 0 1 1 1 1
5 10 2345  1 1 1 0 1 1 1 1 1 1
6 10 1806  1 0 1 1 0 0 1 1 0 0
7 10 1759  0 1 0 0 1 1 1 1 1 0
8 10 1740  0 1 0 0 0 1 0 1 1 1
9 10 2376  1 0 1 1 1 1 1 1 1 1
10 10 2005  1 0 0 0 0 1 1 1 0 1
11 10 1682  1 0 1 1 0 1 1 1 0 0
12 10 2865  0 1 1 1 1 1 1 0 0 1
13 10 2863  1 1 1 1 1 1 1 1 1 1
14 10 2657  1 1 0 1 1 1 1 1 1 0
15 10 2385  0 0 1 1 1 1 1 1 1 0
16 10 2502  0 1 1 1 1 1 1 0 1 0
17 10 1966  1 1 1 0 1 0 0 0 1 0
18 10 1665  0 1 0 0 0 1 1 1 0 0
19 10 1567  1 0 0 1 1 0 1 1 1 0
20 10 549  0 0 0 0 1 0 1 0 0 0
21 10 1328  0 1 1 1 1 1 1 0 1 0
22 10 633  0 0 0 0 1 0 0 0 1 0
23 10 2085  0 1 1 1 1 1 1 0 1 1
24 10 658  0 0 1 0 0 0 0 1 0 0
25 10 1760  0 1 0 0 0 0 1 1 1 0
26 10 1298  0 0 1 1 0 0 0 1 1 0
27 10 1745  0 1 0 0 1 1 1 1 0 0
28 10 943  0 1 0 0 0 1 0 0 1 0
29 10 2675  1 1 1 1 1 1 1 1 1 1
30 10 2381  1 1 1 1 1 1 1 1 1 1
31 10 1705  1 0 0 0 0 1 1 1 1 1
32 10 2022  1 1 1 0 0 1 1 1 0 1
33 10 1469  0 0 1 1 1 0 0 1 0 1
34 10 1747  0 0 1 1 0 1 1 1 1 0
35 10 1845  1 1 0 1 1 1 1 1 0 0
36 10 1986  1 1 1 1 1 1 0 1 0 1
37 10 1617  0 0 1 1 0 1 1 0 1 0
38 10 2701  1 0 1 1 0 1 1 1 1 1
39 10 737  0 0 0 0 0 1 0 0 1 0
40 10 1814  1 0 0 1 1 1 0 0 1 0
41 10 1031  0 0 1 1 1 0 0 0 0 0
42 10 2296  1 0 1 0 1 1 1 1 0 1
43 10 1747  0 1 0 1 1 1 0 1 1 0
44 10 1706  0 0 0 1 0 1 0 1 1 1
45 10 2597  1 1 1 1 1 1 1 0 1 1
46 10 1880  0 1 1 1 1 1 1 1 1 1
47 10 2221  1 0 1 1 1 1 0 1 1 1
48 10 1030  1 0 0 0 0 1 1 0 0 0
49 10 821  0 1 1 1 0 0 0 1 0 0
50 10 1635  0 1 1 1 0 0 1 1 0 0
51 10 1924  1 0 1 1 0 0 1 0 0 1
52 10 2462  1 1 1 1 0 1 1 0 0 1
53 10 1322  1 1 0 0 0 1 1 1 1 0
54 10 2278  0 0 0 0 1 1 1 1 1 1
55 10 1950  1 1 0 0 1 1 0 0 1 1
56 10 2722  1 1 0 1 1 1 1 1 1 0
57 10 1369  0 1 0 0 0 0 1 1 0 1
58 10 2034  0 1 1 1 1 0 1 0 1 0
59 10 2483  1 0 0 1 1 1 1 0 1 1
60 10 1414  0 1 0 1 0 0 1 1 0 1
61 10 1819  1 0 1 0 0 1 0 1 0 1
62 10 1639  0 1 0 1 1 0 0 1 1 0
63 10 2141  1 0 0 0 1 1 1 1 1 0
64 10 1506  0 0 0 1 0 0 0 1 1 1
65 10 2019  1 0 1 0 0 1 0 1 1 1
66 10 3161  1 1 1 1 1 1 1 1 1 1
67 10 2500  1 1 1 1 0 1 1 0 1 1
68 10 2932  1 1 1 1 1 1 1 0 1 1
69 10 343  0 0 0 1 0 0 0 0 0 0
70 10 2426  0 0 1 0 1 1 0 1 1 1
71 10 1627  0 1 0 0 1 1 1 0 1 1
72 10 1662  1 1 1 0 1 0 1 0 0 1
73 10 1828  1 1 1 0 1 1 1 1 1 0
74 10 1635  1 1 1 0 0 1 1 0 1 1
75 10 2236  1 1 0 1 1 1 1 0 1 1
76 10 2436  1 1 1 1 1 1 1 1 1 1
77 10 1851  1 1 0 1 0 1 0 0 0 1
78 10 2297  1 1 0 0 1 0 0 1 1 1
79 10 2182  0 1 0 1 1 0 1 1 1 1
80 10 1267  1 1 0 0 1 0 1 0 0 1
81 10 2459  1 0 1 1 1 1 1 1 1 1
82 10 592  0 0 0 0 1 0 1 1 0 0
83 10 2120  1 0 1 0 1 1 1 1 1 0
84 10 2167  1 1 1 1 1 1 1 1 1 1
85 10 1780  1 0 1 0 1 1 1 1 1 1
86 10 2013  1 0 0 1 0 1 0 1 1 0
87 10 2530  1 1 1 0 1 1 0 1 1 1
88 10 394  0 0 1 0 1 0 0 1 0 0
89 10 1933  1 0 0 1 0 1 0 1 0 1
90 10 1762  1 1 0 1 1 1 0 0 1 1
91 10 1611  1 1 1 1 1 1 1 0 0 1
92 10 1714  1 1 1 1 1 1 1 1 0 0
93 10 2193  1 1 1 1 1 1 1 1 1 1
94 10 2548  1 1 1 1 1 1 1 1 1 0
95 10 937  0 1 1 0 0 1 0 0 0 0
96 10 2800  1 1 1 1 1 1 0 1 1 1
97 10 2787  1 1 1 1 1 1 1 1 1 1
98 10 1261  1 1 0 1 0 1 0 1 0 0
99 10 1396  1 1 1 1 1 1 1 1 0 0
100 10 1952  1 1 0 1 0 1 1 1 1 0
101 10 2453  1 0 0 0 1 1 1 1 1 1
102 10 1528  1 1 1 0 0 1 1 0 0 0
103 10 1108  1 0 0 0 1 0 0 0 1 1
104 10 2827  1 1 1 1 1 1 1 1 1 1
105 10 1445  1 1 1 0 0 1 1 1 1 0
106 10 2925  1 1 0 1 1 1 1 0 1 1
107 10 1706  0 1 0 1 1 0 1 1 1 1
108 10 1539  1 1 1 0 1 1 1 0 1 1
109 10 2752  0 1 1 1 1 1 1 1 1 1
110 10 1705  1 0 1 1 0 1 1 0 1 1
111 10 2685  0 1 1 1 1 1 1 1 1 1
112 10 2066  1 1 1 0 1 1 1 0 1 1
113 10 2178  1 0 1 1 0 1 1 1 1 1
114 10 1909  1 0 1 1 1 1 0 1 1 1
115 10 2242  1 1 1 0 1 1 1 1 1 1
116 10 2915  1 1 1 1 1 1 1 1 1 1
117 10 2383  1 1 1 1 1 1 1 1 1 1
118 10 451  1 0 0 1 0 0 0 0 0 0
119 10 2683  1 1 1 1 1 1 1 1 1 1
120 10 1976  1 0 0 0 1 1 1 1 0 1
121 10 1923  1 1 1 1 1 1 0 1 1 1
122 10 2871  1 1 1 1 1 1 0 1 1 1
123 10 1775  0 1 1 0 1 0 0 0 0 1
124 10 2498  1 0 0 1 1 1 1 1 1 1
125 10 2796  1 1 0 0 1 1 1 1 0 1
126 10 2887  1 0 1 1 1 1 1 1 1 0
127 10 2536  1 1 1 1 0 1 1 1 0 1
128 10 2985  1 1 1 1 1 1 0 1 1 1
129 10 1469  1 0 0 1 0 1 0 0 0 1
130 10 1734  1 0 0 1 0 0 1 1 1 0
131 10 871  0 0 0 0 1 1 0 0 1 1
132 10 986  0 0 0 1 0 0 0 1 0 0
133 10 1581  1 0 0 0 0 1 1 0 1 0
134 10 1747  0 1 0 1 1 1 1 1 0 0
135 10 1584  1 0 1 1 1 0 0 1 0 0
136 10 2510  1 1 1 1 0 0 1 1 1 1
137 10 2313  1 0 1 1 0 1 1 1 0 0
138 10 2190  1 0 1 1 0 1 1 1 0 1
139 10 2625  0 1 1 1 1 1 1 1 1 1
140 10 1148  0 1 1 0 0 1 0 0 0 1
141 10 2902  1 1 1 1 0 1 1 0 1 1
142 10 1531  1 0 1 1 1 1 0 0 0 0
143 10 1944  1 1 0 1 1 1 1 1 0 0
144 10 2811  1 1 1 1 1 1 1 1 1 1
145 10 943  0 0 0 0 1 0 0 0 1 0
146 10 1346  0 0 1 0 1 0 1 0 1 1
147 10 1810  0 0 1 0 0 1 1 0 1 1
148 10 2292  1 1 1 1 0 1 1 0 1 1
149 10 609  0 0 0 1 0 1 0 0 0 0
150 10 1559  1 1 1 0 0 0 1 0 1 1
151 10 2929  1 1 1 1 1 1 0 1 0 1
152 10 1714  0 0 0 0 1 1 1 1 1 0
153 10 1656  1 1 1 0 1 1 0 1 0 1
154 10 951  0 1 0 0 0 1 0 0 0 1
155 10 1456  1 1 1 0 0 1 1 0 0 1
156 10 2640  1 1 1 0 1 1 1 1 1 1
157 10 3652  1 1 1 1 1 1 0 1 1 1
158 10 1067  0 1 1 1 0 0 1 0 1 0
159 10 588  0 0 0 1 0 0 0 1 0 0
160 10 2165  1 1 0 1 1 1 1 0 0 1
161 10 1182  0 1 0 1 0 0 0 0 0 1
162 10 1776  0 0 1 1 0 1 0 1 1 0
163 10 3400  1 1 1 1 1 1 1 1 1 1
164 10 2177  0 1 1 1 1 1 1 1 1 1
165 10 2062  1 0 1 0 0 1 0 1 0 1
166 10 1195  1 0 0 0 0 1 1 1 0 0
167 10 2002  1 1 1 0 1 0 0 1 0 1
168 10 1196  0 1 0 0 0 0 0 1 0 1
169 10 1571  1 1 0 1 1 1 1 1 0 1
170 10 3143  1 1 1 1 1 1 1 1 1 0
171 10 1927  1 1 1 1 1 1 1 1 1 1
172 10 2420  1 1 1 1 1 1 1 1 1 1
173 10 1357  1 0 1 0 1 1 0 0 1 0
174 10 2039  1 1 1 1 1 1 1 1 1 1
175 10 1945  1 0 0 1 0 1 1 0 0 1
176 10 1741  1 1 0 1 0 0 1 1 1 0
177 10 1627  0 0 0 1 1 0 1 0 1 0
178 10 2403  1 1 1 1 1 1 1 1 0 1
179 10 2354  1 1 1 1 1 1 1 1 1 1
180 10 2188  1 1 0 0 1 1 0 1 1 0
181 10 2478  1 1 1 1 1 0 1 0 0 1
182 10 1682  1 0 1 1 0 0 0 0 1 1
183 10 1375  1 1 1 1 1 1 1 1 1 1
184 10 1703  1 0 0 0 1 1 1 1 1 0
185 10 2087  1 1 1 1 0 1 0 1 1 1
186 10 1323  0 0 0 0 0 0 1 1 1 1
187 10 1326  1 1 0 1 0 1 0 0 1 0
188 10 506  0 1 0 0 0 0 1 0 0 0
189 10 2735  1 1 1 1 0 1 1 1 1 0
190 10 1468  0 1 1 0 0 1 1 1 0 0
191 10 2553  1 0 1 1 1 1 0 1 1 1
192 10 1453  1 0 1 1 0 0 1 0 0 0
193 10 1389  1 1 1 0 0 1 0 1 1 0
194 10 1756  1 1 0 1 0 1 0 0 1 1
195 10 1066  0 1 1 0 0 1 0 0 0 1
196 10 1656  1 0 1 0 1 1 0 0 1 1
197 10 2375  0 1 1 1 0 1 1 1 1 0
198 10 1697  1 1 1 0 1 1 1 1 1 1
199 10 2041  1 0 0 0 1 1 1 0 0 1
200 10 1842  0 0 1 1 1 1 0 0 1 1
201 10 2063  1 0 1 1 0 0 1 1 0 1
202 10 2487  1 1 1 0 0 1 1 1 1 1
203 10 2870  0 1 1 1 1 1 1 1 1 1
204 10 2023  1 1 1 1 1 1 1 0 0 0
205 10 988  1 0 0 0 1 0 1 1 0 0
206 10 2073  1 1 1 1 0 0 1 1 0 0
207 10 1411  0 1 0 1 0 1 0 0 1 0
208 10 1955  1 1 1 1 1 1 0 1 0 1
209 10 1267  1 0 0 0 0 1 1 0 0 0
210 10 2529  1 1 1 1 1 1 1 1 1 1
211 10 1938  1 1 1 1 0 0 1 0 1 1
212 10 2415  1 1 0 1 1 1 1 1 1 1
213 10 1462  0 1 1 1 0 0 1 0 0 1
214 10 2119  0 0 0 1 0 1 1 1 1 1
215 10 1866  1 0 1 1 1 1 1 1 0 1
216 10 427  0 0 0 1 0 0 1 0 0 0
217 10 1983  1 1 1 1 1 1 1 1 0 1
218 10 2875  1 1 1 1 1 1 1 1 1 1
219 10 817  0 0 1 0 0 1 0 0 0 0
220 10 2646  1 1 1 1 1 1 0 1 1 1
221 10 3146  0 1 1 1 1 1 1 1 1 1
222 10 2732  1 1 1 1 1 1 1 1 1 0
223 10 1461  1 1 1 1 1 1 1 1 0 1
224 10 1764  0 0 1 0 1 0 1 1 1 1
225 10 1479  1 1 0 0 0 1 1 1 1 1
226 10 2074  1 1 1 1 1 1 1 0 0 1
227 10 2078  1 1 1 1 0 1 1 1 1 1
228 10 688  0 0 0 0 0 0 0 1 1 0
229 10 419  0 0 0 0 1 0 1 0 0 0
230 10 2309  1 0 1 1 1 1 1 1 1 1
231 10 2211  1 1 1 1 1 0 1 0 1 1
232 10 1180  0 0 1 1 0 0 1 1 0 1
233 10 2492  1 0 1 1 1 1 1 1 1 1
234 10 2212  1 0 1 1 1 1 1 1 1 1
235 10 1178  0 0 1 0 1 0 0 0 0 1
236 10 1798  1 0 1 0 1 0 0 0 1 1
237 10 1961  1 1 0 0 0 1 1 1 0 1
238 10 2554  1 1 1 1 1 1 1 1 1 0
239 10 2475  1 1 0 1 1 1 1 1 1 1
240 10 2015  1 1 1 1 0 1 1 1 1 1
241 10 1310  1 0 0 0 1 0 0 0 1 1
242 10 2723  1 1 1 1 1 1 1 1 1 1
243 10 2966  1 1 1 1 1 1 1 1 1 1
244 10 1475  1 0 0 0 0 1 1 0 1 0
245 10 1087  0 0 0 0 0 1 1 1 1 0
246 10 2154  1 0 1 0 0 1 1 1 1 0
247 10 899  1 0 1 0 1 0 0 0 0 1
248 10 2876  1 1 1 1 1 1 0 1 1 0
249 10 1880  1 0 0 1 0 1 1 1 0 0
250 10 2001  1 0 1 0 0 1 1 1 1 0
251 10 590  0 0 1 0 0 0 1 0 0 0
252 10 845  0 0 1 0 0 0 0 1 1 0
253 10 2903  1 1 1 1 1 1 1 1 1 1
254 10 1370  1 0 0 0 0 1 1 0 1 0
255 10 1977  1 1 1 0 0 1 1 1 0 1
256 10 2003  1 1 1 1 1 1 1 1 1 1
257 10 1015  1 1 0 1 0 0 0 1 0 0
258 10 2224  1 0 1 1 1 1 1 1 1 1
259 10 2055  1 0 1 1 1 1 1 1 1 1
260 10 2912  1 1 1 1 1 0 1 1 1 1
261 10 2008  0 1 1 1 1 1 1 1 1 1
262 10 893  0 0 1 1 0 0 1 0 0 0
263 10 2147  1 0 1 1 1 1 0 1 0 1
264 10 2788  1 1 1 1 1 1 1 1 1 1
265 10 2347  1 1 1 1 1 1 1 1 1 1
266 10 1157  0 0 0 1 1 0 0 1 0 0
267 10 2610  1 1 1 1 0 0 1 0 1 1
268 10 1467  1 0 1 1 0 0 1 0 1 0
269 10 2471  1 1 1 1 1 1 1 0 1 1
270 10 1428  1 0 0 1 1 1 0 1 1 0
271 10 2007  1 1 1 1 0 1 0 1 0 1
272 10 1248  0 1 0 1 1 1 0 1 0 0
273 10 2618  1 1 0 1 1 1 1 1 1 0
274 10 1643  0 0 1 1 0 1 0 1 1 1
275 10 1808  1 1 0 0 1 0 1 0 1 0
276 10 1430  1 0 1 0 1 0 0 1 0 1
277 10 1370  1 0 0 0 0 0 0 0 1 1
278 10 1841  1 1 1 0 1 0 1 1 0 1
279 10 2548  0 0 1 1 1 1 1 1 1 1
280 10 1734  1 1 0 1 0 0 1 1 1 1
281 10 1792  0 0 1 1 1 1 0 1 1 0
282 10 1434  0 1 0 1 0 1 1 0 1 0
283 10 1587  0 0 0 1 0 1 0 1 1 1
284 10 1962  1 1 1 1 1 0 1 0 1 1
285 10 1739  0 1 0 0 1 0 0 0 1 1
286 10 429  0 0 0 0 0 0 0 0 0 1
287 10 2247  1 0 1 1 1 1 0 1 1 0
