0 20 164 11 72 7 94 6 10 5 28 13 5 30 86 9 121 20 101 24 31 22 74 1 80 26 99 27 74 25 33 21 116 2 102 23 90 28 54 12 119 16 81
1 20 151 19 10 1 30 9 70 7 46 24 42 29 21 13 122 16 20 5 110 25 31 10 29 6 16 28 52 23 32 21 77 14 118 4 101 20 126 18 70 11 71
2 20 157 4 90 25 20 24 70 9 79 14 107 6 127 1 31 18 55 11 36 22 8 20 32 28 103 15 1 29 127 12 41 26 77 17 56 3 35 7 126 23 6
3 20 172 4 70 17 80 18 85 21 124 23 122 16 55 28 119 6 102 29 41 22 48 3 61 10 49 26 83 12 35 24 107 25 111 7 84 15 57 20 32 19 112
4 20 143 25 32 17 53 3 125 18 106 21 16 16 6 6 104 13 54 15 123 27 103 12 41 2 9 9 46 8 102 19 95 28 89 10 46 5 78 26 12 7 52
5 20 148 18 91 8 12 10 59 19 21 6 34 22 104 3 66 28 86 23 38 24 27 11 1 4 37 9 40 13 61 16 92 26 91 1 122 29 45 12 87 15 5
6 20 147 4 64 3 84 10 51 9 110 29 3 26 58 18 17 1 69 19 69 22 45 20 72 28 93 27 49 6 82 7 102 23 9 14 32 12 97 5 38 11 103
7 20 142 22 31 9 23 7 123 4 82 18 42 2 49 14 58 13 41 20 61 26 82 10 113 12 69 1 120 17 87 25 82 5 4 24 99 27 47 8 117 21 46
8 20 137 29 41 9 120 24 89 6 29 1 60 5 38 20 79 28 111 27 17 8 25 11 35 15 87 17 38 22 128 14 111 3 18 23 96 7 47 4 55 2 117
9 20 147 16 122 28 124 10 114 22 127 7 44 12 83 1 7 9 23 15 120 14 124 26 22 29 70 2 113 21 109 23 126 13 26 20 123 5 104 3 45 19 11
10 20 140 5 122 15 45 22 82 23 61 12 37 10 119 29 82 26 110 4 43 25 120 11 44 13 60 18 91 3 24 27 124 8 3 17 70 9 66 2 122 1 66
11 20 144 11 55 18 52 15 47 5 110 20 97 26 27 23 84 6 1 13 76 8 107 10 18 22 102 27 27 16 77 9 43 29 55 3 36 25 79 2 119 1 54
12 20 153 23 94 8 122 17 77 15 85 13 61 19 48 27 92 2 22 3 94 14 102 25 102 28 83 29 18 9 11 10 48 12 21 16 87 4 10 26 23 7 89
13 20 167 20 93 5 32 2 114 28 71 11 112 12 31 16 51 21 112 24 47 9 93 10 60 4 56 26 111 6 32 25 36 29 4 27 126 15 26 22 103 23 82
14 20 131 17 49 1 33 10 33 19 51 4 116 22 113 26 115 12 26 24 105 15 14 8 47 14 48 5 33 2 83 3 116 6 71 13 21 9 99 25 122 27 126
15 20 142 18 7 28 61 26 19 4 6 14 103 5 29 25 70 27 29 9 52 10 35 22 4 15 78 20 20 8 17 19 81 3 56 21 124 7 13 2 21 1 107
