0 20 164 11 8 7 14 6 10 5 12 13 5 30 6 9 9 20 5 24 15 22 10 1 16 26 3 27 10 25 1 21 4 2 6 23 10 28 6 12 7 16 1
1 20 151 19 10 1 14 9 6 7 14 24 10 29 5 13 10 16 4 5 14 25 15 10 13 6 16 28 4 23 16 21 13 14 6 4 5 20 14 18 6 11 7
2 20 157 4 10 25 4 24 6 9 15 14 11 6 15 1 15 18 7 11 4 22 8 20 16 28 7 15 1 29 15 12 9 26 13 17 8 3 3 7 14 23 6
3 20 172 4 6 17 16 18 5 21 12 23 10 16 7 28 7 6 6 29 9 22 16 3 13 10 1 26 3 12 3 24 11 25 15 7 4 15 9 20 16 19 16
4 20 143 25 16 17 5 3 13 18 10 21 16 16 6 6 8 13 6 15 11 27 7 12 9 2 9 9 14 8 6 19 15 28 9 10 14 5 14 26 12 7 4
5 20 148 18 11 8 12 10 11 19 5 6 2 22 8 3 2 28 6 23 6 24 11 11 1 4 5 9 8 13 13 16 12 26 11 1 10 29 13 12 7 15 5
6 20 147 4 16 3 4 10 3 9 14 29 3 26 10 18 1 1 5 19 5 22 13 20 8 28 13 27 1 6 2 7 6 23 9 14 16 12 1 5 6 11 7
7 20 142 22 15 9 7 7 11 4 2 18 10 2 1 14 10 13 9 20 13 26 2 10 1 12 5 1 8 17 7 25 2 5 4 24 3 27 15 8 5 21 14
8 20 137 29 9 9 8 24 9 6 13 1 12 5 6 20 15 28 15 27 1 8 9 11 3 15 7 17 6 22 16 14 15 3 2 23 16 7 15 4 7 2 5
9 20 147 16 10 28 12 10 2 22 15 7 12 12 3 1 7 9 7 15 8 14 12 26 6 29 6 2 1 21 13 23 14 13 10 20 11 5 8 3 13 19 11
10 20 140 5 10 15 13 22 2 23 13 12 5 10 7 29 2 26 14 4 11 25 8 11 12 13 12 18 11 3 8 27 12 8 3 17 6 9 2 2 10 1 2
11 20 144 11 7 18 4 15 15 5 14 20 1 26 11 23 4 6 1 13 12 8 11 10 2 22 6 27 11 16 13 9 11 29 7 3 4 25 15 2 7 1 6
12 20 153 23 14 8 10 17 13 15 5 13 13 19 16 27 12 2 6 3 14 14 6 25 6 28 3 29 2 9 11 10 16 12 5 16 7 4 10 26 7 7 9
13 20 167 20 13 5 16 2 2 28 7 11 16 12 15 16 3 21 16 24 15 9 13 10 12 4 8 26 15 6 16 25 4 29 4 27 14 15 10 22 7 23 2
14 20 131 17 1 1 1 10 1 19 3 4 4 22 1 26 3 12 10 24 9 15 14 8 15 14 16 5 1 2 3 3 4 6 7 13 5 9 3 25 10 27 14
15 20 142 18 7 28 13 26 3 4 6 14 7 5 13 25 6 27 13 9 4 10 3 22 4 15 14 20 4 8 1 19 1 3 8 21 12 7 13 2 5 1 11
16 20 138 19 11 7 5 2 9 22 4 17 6 10 1 6 4 3 10 24 12 25 12 9 7 20 3 12 6 11 14 1 8 23 12 13 6 4 14 27 6 21 1
17 20 133 9 14 18 11 27 4 10 12 22 15 15 16 16 3 7 4 2 11 13 15 14 8 8 8 6 12 4 14 17 5 20 8 23 13 21 16 11 15 3 8
18 20 139 4 11 15 14 26 16 7 10 5 6 10 8 27 13 24 8 12 15 13 10 19 11 20 5 18 8 9 4 3 10 23 9 8 2 1 15 14 2 21 4
19 20 153 20 2 9 1 23 6 27 10 16 9 29 11 5 1 17 6 1 10 12 11 4 9 15 11 28 8 22 2 6 12 3 5 13 9 21 11 11 7 25 13
20 20 156 7 1 11 4 17 13 6 7 27 2 8 4 9 15 25 2 22 13 29 14 1 9 19 7 16 7 15 2 26 12 28 14 5 14 20 8 12 4 10 6
21 20 146 5 16 28 3 26 13 23 9 13 5 12 14 1 14 19 10 9 16 15 7 14 1 7 1 4 7 22 2 21 2 10 4 2 9 17 6 20 6 24 10
22 20 134 7 6 22 10 4 14 21 10 15 12 6 13 5 4 9 5 10 1 1 16 27 9 20 2 3 4 26 3 23 15 14 6 18 5 2 2 25 15 11 4
23 20 133 2 12 27 1 22 5 18 6 25 1 13 15 19 11 5 8 3 16 11 9 21 8 8 15 14 13 12 9 9 7 10 14 17 2 26 9 1 2 4 6
24 20 139 23 15 29 1 28 3 16 14 10 3 17 13 6 13 4 2 21 10 22 3 3 13 1 6 12 11 8 1 18 11 5 5 2 2 19 8 27 8 7 7
25 20 166 2 6 23 15 17 11 22 10 20 16 1 13 14 11 5 16 8 10 12 10 26 9 29 6 21 14 10 13 18 2 24 1 25 9 9 4 27 14 19 6
26 20 167 28 14 13 10 3 5 6 14 19 7 16 12 25 12 22 12 24 13 27 12 18 7 23 8 20 4 5 6 15 5 11 16 12 1 26 12 1 12 21 5
27 20 143 25 12 19 8 24 13 26 8 29 8 11 13 14 1 7 10 21 14 17 10 8 7 2 9 1 13 18 4 6 3 5 1 3 13 16 4 12 15 23 8
28 20 143 14 16 12 5 24 6 1 4 10 16 22 9 26 2 6 13 25 7 15 12 28 6 11 5 8 4 17 3 21 9 9 14 3 5 18 6 4 4 13 6
29 20 149 1 12 26 2 28 5 27 11 7 10 12 3 17 10 13 7 25 11 5 11 24 1 22 6 14 4 11 3 3 7 23 12 21 6 10 8 4 6 6 9
30 20 140 18 4 3 16 29 10 13 15 23 4 7 3 9 9 17 9 6 9 22 2 4 7 27 5 10 2 16 10 15 5 2 10 5 12 12 11 28 10 14 7
31 20 145 28 1 14 10 8 2 25 6 20 11 15 7 7 6 1 13 16 11 9 3 12 4 10 5 21 12 4 3 13 12 11 1 2 4 24 2 22 11 29 5
32 20 156 12 1 20 7 16 15 9 10 2 7 3 10 1 8 5 16 21 6 8 8 29 7 22 3 15 1 28 15 26 11 25 5 10 3 18 2 19 9 24 11
33 20 158 18 11 25 7 15 12 23 6 4 5 22 10 13 9 6 14 5 3 8 16 12 5 20 7 26 3 11 7 2 9 24 11 10 8 27 1 29 1 16 13
34 20 157 16 11 11 14 25 6 23 4 24 1 27 13 13 7 2 16 3 16 1 13 17 14 9 15 8 7 18 2 14 2 7 5 26 11 28 8 20 16 22 9
35 20 145 9 12 2 13 1 12 29 1 20 16 11 12 13 4 8 1 18 10 3 15 14 9 27 1 21 4 10 11 26 4 22 3 28 15 6 8 15 4 7 11
36 20 146 18 2 19 14 1 6 14 11 16 11 20 6 29 16 28 16 11 2 13 4 9 15 21 9 26 1 15 4 4 4 12 8 22 16 3 9 10 2 2 7
37 20 172 21 10 28 16 24 1 7 8 25 10 3 15 5 4 18 2 4 2 23 11 20 11 15 7 17 15 29 6 26 9 16 6 27 10 14 6 13 13 9 5
38 20 152 22 12 21 5 20 14 9 14 17 8 15 16 23 4 4 4 1 1 28 4 24 5 6 1 14 6 5 1 2 7 25 14 8 1 18 2 13 13 29 3
39 20 144 8 10 13 4 20 8 17 13 5 14 4 5 27 13 7 8 1 5 24 10 25 2 18 13 9 13 28 6 2 9 6 9 11 3 14 16 29 10 21 2
40 20 152 8 12 10 13 17 6 14 15 6 15 16 14 21 8 4 3 25 14 20 2 27 8 1 4 9 15 15 9 22 3 2 8 19 15 28 14 29 12 11 4
41 20 130 17 1 2 3 8 5 9 2 13 7 21 10 11 6 6 2 24 15 5 10 25 5 10 14 12 1 4 11 3 6 7 1 16 8 28 7 19 7 20 4
42 20 157 13 9 11 9 3 16 16 8 20 5 4 10 22 2 26 5 14 16 7 2 24 14 25 16 18 5 28 13 2 13 29 16 9 4 27 11 12 2 5 3
43 20 142 25 10 6 14 5 12 21 1 10 15 14 13 19 8 29 2 2 8 12 3 16 14 4 2 15 2 8 3 22 3 18 14 9 13 17 6 13 1 20 11
