0 20 1436 205 16 67 22 86 18 221 28 81 21 163 40 19 1 232 5 226 14 159 6 224 34 134 1 80 36 99 37 74 25 161 1 244 22 230 13 90 26 78 6
1 20 1151 164 37 52 6 150 19 154 39 200 40 61 23 130 2 40 33 85 2 165 14 59 30 47 22 195 4 42 29 21 23 250 16 148 5 110 9 71 15 159 7
2 20 1193 63 35 181 40 157 36 144 17 102 4 143 8 121 21 205 36 208 6 88 5 109 9 156 40 126 33 40 28 16 38 210 14 161 15 13 13 98 28 45 39
3 20 1127 207 35 102 24 119 18 131 31 40 34 43 4 42 14 147 39 186 19 222 23 60 11 31 18 55 11 36 2 136 10 160 10 80 7 185 25 105 7 168 2
4 20 1257 41 35 108 6 205 18 188 14 124 1 5 40 195 35 121 17 126 20 202 13 134 34 70 37 80 38 85 1 252 13 250 36 55 21 18 28 119 37 137 26
5 20 1290 102 29 169 32 176 26 33 13 189 10 49 26 83 6 22 35 116 35 91 39 103 28 147 5 185 20 160 39 112 25 32 37 181 33 253 28 234 21 144 6
6 20 1355 6 16 232 33 54 5 251 17 103 13 23 37 168 33 106 32 76 33 142 20 49 38 144 22 118 28 73 23 217 20 174 16 235 22 205 8 256 5 78 36
7 20 1440 140 35 251 36 132 19 128 20 232 19 189 29 202 2 10 6 234 32 253 2 108 10 90 14 175 6 61 14 155 11 1 14 165 28 89 32 86 8 179 37
8 20 1126 18 23 210 36 16 27 49 18 67 13 187 22 215 36 3 37 58 40 51 36 202 3 249 6 46 9 149 27 41 23 192 26 182 33 21 13 107 21 190 29
9 20 1310 114 1 90 40 140 37 204 21 156 30 152 37 49 16 210 14 225 22 9 4 160 2 97 32 87 6 154 35 227 23 12 19 83 7 252 39 171 7 28 27
10 20 1389 251 4 210 28 170 2 49 34 186 13 41 20 61 16 82 10 241 12 69 31 248 7 215 34 133 26 104 16 105 4 114 19 207 27 47 8 245 7 1 38
11 20 1199 59 33 169 16 128 34 217 9 230 5 167 21 188 5 38 40 79 38 111 7 17 8 25 31 35 15 87 7 166 39 196 32 109 7 255 30 48 23 75 20
12 20 1351 22 7 7 10 77 23 224 10 181 38 234 37 175 24 183 21 30 21 154 13 144 34 244 12 208 34 98 15 97 28 75 22 211 1 31 15 231 8 76 12
