0 20 266 13 16 3 22 22 18 29 28 17 21 35 40 19 1 40 5 34 14 31 6 32 34 6 1 16 36 21 26 49 9 52 22 38 13 26 26 14 6 36 37
1 20 333 52 6 22 19 26 39 8 40 61 23 2 2 40 33 21 2 37 14 59 30 47 22 3 4 42 29 55 26 56 20 45 22 41 23 7 39 15 15 27 29
2 20 384 64 29 28 24 49 38 52 23 32 33 61 21 60 24 54 24 37 29 17 20 62 33 40 28 16 38 18 14 33 15 13 13 34 28 45 39 15 35 38 24
3 20 321 55 18 3 31 40 34 43 4 42 14 19 39 15 34 30 23 60 11 31 18 27 20 18 24 32 10 16 7 57 25 41 7 2 1 59 28 46 29 6 36
4 20 408 25 37 56 3 35 9 57 38 28 10 5 30 42 22 21 40 62 21 60 13 58 36 55 21 18 28 13 1 50 30 41 32 48 26 33 13 61 10 49 26
5 20 314 19 6 22 35 52 35 27 39 39 28 29 9 36 32 47 8 41 16 21 13 9 29 42 21 16 6 6 16 40 33 54 5 59 17 23 37 32 12 14 20
6 20 316 49 38 16 22 54 28 9 23 40 1 4 38 24 3 6 37 53 38 20 12 27 27 52 28 12 40 59 29 21 26 34 10 22 2 61 2 44 10 26 14
7 20 320 47 6 61 14 27 11 1 14 37 28 25 32 22 8 51 37 18 23 28 16 49 18 3 13 59 22 23 36 5 34 20 10 57 6 46 9 21 27 41 23
8 20 311 58 38 17 21 5 19 62 29 50 1 26 40 12 37 28 30 24 37 49 16 18 14 33 22 9 4 32 2 48 15 38 2 27 27 7 12 19 7 60 39
9 20 356 43 7 28 27 59 4 18 28 42 2 49 34 58 13 41 20 61 16 34 9 44 29 55 24 31 15 10 5 40 16 4 34 35 7 3 7 56 21 1 38
10 20 348 59 33 41 16 58 17 49 6 29 39 60 5 38 40 15 38 47 7 17 8 25 31 35 15 23 7 4 32 45 7 63 30 48 23 11 20 22 7 7 10
11 20 374 13 23 32 10 53 38 42 37 47 24 55 21 30 21 26 13 16 34 52 12 50 2 63 17 44 27 54 27 17 31 31 15 39 8 12 12 33 32 40 6
12 20 376 31 30 34 32 58 33 49 21 45 9 30 38 63 22 57 9 51 3 26 18 41 24 32 40 59 35 5 8 47 3 16 26 38 33 11 2 9 29 50 34
13 20 304 31 5 43 32 37 10 55 5 21 10 4 38 22 35 29 8 23 4 17 12 44 27 13 8 60 33 46 8 3 7 6 23 41 14 35 34 20 15 58 37
14 20 326 32 17 44 11 2 31 55 28 52 30 1 23 31 38 22 1 27 23 20 16 21 4 40 27 48 10 46 2 38 5 26 25 23 11 56 29 43 19 25 33
15 20 328 36 22 25 31 8 39 34 8 55 22 11 38 32 34 47 37 35 13 61 29 48 7 28 20 13 22 22 3 30 14 38 35 52 19 21 18 19 3 42 13
16 20 313 31 39 56 19 15 36 23 14 10 3 58 31 25 30 29 15 32 10 50 34 30 23 3 8 17 22 51 21 48 34 47 39 6 4 38 32 53 36 4 21
17 20 311 4 8 19 4 33 28 21 38 10 40 45 26 53 12 20 7 8 27 16 15 1 12 60 13 18 27 49 21 52 33 37 19 51 24 55 12 30 2 40 25
18 20 339 45 22 48 23 30 14 9 9 44 2 19 4 39 28 16 15 24 34 58 23 21 40 6 7 35 40 20 27 52 25 62 40 18 15 61 16 13 13 59 29
19 20 272 53 12 34 27 32 4 43 35 14 30 20 8 17 39 23 38 13 23 56 21 60 5 11 8 25 27 19 16 1 39 36 22 21 30 44 1 15 35 8 9
20 20 355 44 12 4 17 54 20 1 9 24 12 56 33 26 24 60 15 28 9 23 30 51 2 38 21 62 21 16 9 31 32 20 10 27 36 63 22 61 23 22 17
21 20 336 6 1 39 9 25 14 30 19 63 20 40 12 56 7 11 32 29 26 51 6 61 7 36 2 43 3 31 34 52 2 45 28 8 6 28 37 4 6 14 7
22 20 360 37 4 10 20 40 27 55 37 39 21 48 1 15 10 8 34 27 25 46 6 59 34 53 22 32 8 19 37 54 16 56 15 31 34 49 11 16 29 26 40
23 20 319 35 20 63 34 53 33 18 34 54 18 29 23 2 22 45 12 58 26 11 33 33 6 15 18 57 9 19 9 6 23 23 18 7 32 27 4 41 15 43 14
24 20 308 56 40 10 12 50 12 22 26 12 27 49 13 17 9 45 11 59 21 7 40 11 29 57 1 5 12 13 13 55 27 2 38 20 29 31 15 34 17 61 9
25 20 307 30 21 25 19 39 36 45 35 50 26 12 18 14 15 58 32 4 28 41 10 24 5 16 6 23 16 32 3 61 23 7 13 44 14 49 6 31 26 9 8
26 20 316 7 15 46 17 15 17 4 15 34 35 44 18 49 18 1 40 20 1 12 2 25 27 54 20 38 17 30 24 10 37 48 2 62 11 42 5 60 12 32 5
27 20 325 52 25 46 35 15 5 6 17 26 1 32 7 9 5 30 34 57 28 2 27 41 15 61 2 51 24 22 18 37 1 50 10 12 5 63 34 4 10 34 4
28 20 292 25 9 20 13 62 6 13 17 39 31 42 29 43 35 24 3 16 17 7 1 27 32 36 15 22 21 8 9 54 9 14 9 55 10 28 6 2 29 48 15
29 20 347 7 3 62 9 58 22 47 26 6 13 63 19 49 38 51 6 46 30 55 5 20 5 40 34 3 10 30 19 16 20 29 29 13 38 50 11 1 28 48 35
30 20 301 13 5 14 2 34 3 37 8 47 24 20 23 57 23 22 33 15 10 27 22 58 20 33 37 61 4 9 8 40 18 2 10 30 9 45 31 3 14 36 11
31 20 275 28 21 47 38 34 24 1 25 9 6 33 37 41 11 13 9 6 10 43 36 35 17 14 9 16 22 26 33 5 16 38 40 15 31 56 36 39 12 52 25
32 20 293 8 36 2 13 5 4 48 7 15 24 52 23 46 28 61 22 29 29 27 13 35 32 20 1 6 27 60 28 47 4 13 27 25 15 57 1 21 7 9 29
33 20 278 29 28 1 19 40 14 13 36 56 20 31 24 18 25 35 13 46 1 9 34 59 5 19 34 27 6 10 6 24 23 17 32 25 1 45 37 4 12 48 27
34 20 351 11 9 45 22 57 38 6 2 56 26 4 1 39 22 31 33 40 4 16 22 53 24 38 21 20 10 48 32 18 18 58 29 47 39 21 4 60 38 35 5
35 20 328 10 4 59 31 34 36 14 37 3 11 57 10 37 22 9 29 53 18 38 22 2 28 49 38 15 12 28 34 11 30 46 17 26 32 51 27 55 15 60 1
36 20 288 54 34 36 22 8 2 17 11 35 33 7 23 11 33 44 8 41 22 39 20 24 24 14 14 22 16 25 8 4 33 32 9 58 3 31 33 52 7 23 39
37 20 336 41 37 9 26 25 32 34 14 39 37 53 6 10 18 60 26 26 35 21 2 58 5 28 12 43 12 48 34 63 22 24 39 50 17 32 10 2 15 6 30
38 20 326 27 20 8 5 39 17 54 1 45 16 59 9 51 22 36 30 37 21 12 2 20 27 28 20 18 21 19 36 25 33 38 20 24 18 42 40 56 19 15 29
39 20 306 20 25 26 39 14 31 51 34 40 23 12 3 58 21 13 24 38 8 24 9 23 2 19 22 17 5 33 23 52 39 43 36 56 5 5 40 35 8 34 5
40 20 334 45 9 41 4 59 38 27 35 55 25 44 33 54 4 5 22 26 13 9 16 30 35 35 38 16 32 53 10 22 6 31 15 62 33 4 24 43 10 8 6
41 20 269 2 37 17 22 18 26 42 19 33 16 13 36 29 36 43 1 14 25 38 3 4 4 1 37 21 33 7 22 32 13 16 21 45 37 46 39 63 8 55 30
42 20 344 21 18 34 8 36 26 61 21 23 40 8 3 40 24 55 20 32 37 10 32 25 9 28 22 45 1 43 9 18 40 37 28 17 20 47 18 51 9 58 3
43 20 305 15 34 41 27 33 21 20 24 62 20 59 3 24 20 30 35 47 26 56 2 3 11 4 27 27 28 2 29 14 1 22 14 54 35 46 22 25 40 26 24
44 20 284 19 31 50 38 37 36 29 15 38 40 7 17 2 9 5 12 53 34 20 2 8 22 34 11 21 1 51 12 18 34 55 40 28 12 57 18 32 8 4 17
45 20 375 49 40 36 5 26 23 47 25 46 18 62 10 58 24 37 19 18 35 55 21 27 39 7 6 14 6 57 6 6 1 43 26 8 25 44 14 59 9 52 25
46 20 366 43 38 42 22 15 38 60 35 40 18 17 29 55 39 21 12 44 21 53 30 46 29 39 32 51 25 16 33 20 24 36 1 41 7 30 20 5 37 58 33
47 20 349 3 16 54 6 12 34 27 9 56 15 15 38 62 25 63 37 58 10 53 37 35 13 5 9 40 2 39 36 36 16 61 35 14 14 47 37 11 13 8 37
48 20 260 25 21 54 2 9 2 12 37 22 5 47 37 48 9 29 29 28 1 41 14 52 23 27 31 19 37 6 24 13 34 5 22 34 31 2 7 44 14 3 10
49 20 317 24 20 14 29 55 30 60 23 4 39 54 38 45 40 18 35 23 14 12 4 19 30 50 4 28 5 33 24 5 20 42 29 63 15 25 29 29 12 32 2
